shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_126_1,24.450734,122.942022,10001
shapes_126_1,24.450697259698373,122.94106211105827,10002
shapes_126_1,24.450407050841356,122.94007096934367,10003
shapes_126_1,24.450548433840467,122.938930648088,10004
shapes_126_1,24.45089817450655,122.93814590811964,10005
shapes_126_1,24.451718567950344,122.93632303015332,10006
shapes_126_1,24.452475706217722,122.93551989976552,10007
shapes_126_1,24.453645821237938,122.93475764163306,10008
shapes_126_1,24.455080082191465,122.93415886990263,10009
shapes_126_1,24.45681940513105,122.93398925423392,10010
shapes_126_1,24.458389423120966,122.9340382962255,10011
shapes_126_1,24.459512980437083,122.93417930341094,10012
shapes_126_1,24.461949798044376,122.93507235066501,10013
shapes_126_1,24.463616478775172,122.93629646344927,10014
shapes_126_1,24.465444967569255,122.93804781889777,10015
shapes_126_1,24.467039060238868,122.9397664757562,10016
shapes_126_1,24.469644995570736,122.94314248239972,10017
shapes_126_1,24.474683728167918,122.9504237866786,10018
shapes_126_1,24.48006633775749,122.9601819184609,10019
shapes_126_1,24.484762449089388,122.97123773256317,10020
shapes_126_1,24.488223508771526,122.98107351613,10021
shapes_126_1,24.49202852188403,122.99466133292299,10022
shapes_126_1,24.493882631204023,123.00443989690395,10023
shapes_126_1,24.494699026736477,123.0133662885055,10024
shapes_126_1,24.488933890330888,123.23024204000832,10025
shapes_126_1,24.48655342624191,123.38235036469997,10026
shapes_126_1,24.485244136059524,123.54845319874586,10027
shapes_126_1,24.47500735956464,123.68921548593791,10028
shapes_126_1,24.455424230908044,123.80934580229223,10029
shapes_126_1,24.415891564815514,123.9210401521996,10030
shapes_126_1,24.375959318573692,124.03142650611699,10031
shapes_126_1,24.334668236871106,124.13077967707069,10032
shapes_126_1,24.334010940860534,124.13575581129409,10033
shapes_126_1,24.333912253294653,124.13911342620851,10034
shapes_126_1,24.335109070375623,124.14528097429867,10035
shapes_126_1,24.335219860287104,124.14604527584746,10036
shapes_126_1,24.335219394896907,124.14697766238535,10037
shapes_126_1,24.33535113232189,124.15462936623956,10038
shapes_126_1,24.33571282791065,124.15546877062299,10039
shapes_126_1,24.336021455355144,124.1563945158123,10040
shapes_126_1,24.33603402394247,124.1566678457457,10041
shapes_126_1,24.335962802229474,124.15696518655751,10042
shapes_126_1,24.335555953446853,124.15709137938396,10043
shapes_126_1,24.33514817257677,124.15715805087531,10044
shapes_127_1,24.335002,124.157234,20001
shapes_127_1,24.335905545388812,124.15691920723476,20002
shapes_127_1,24.33604729075844,124.1567881620722,20003
shapes_127_1,24.336092676886008,124.15661675739103,20004
shapes_127_1,24.336108504069742,124.15645122528078,20005
shapes_127_1,24.33606195388346,124.15627292222783,20006
shapes_127_1,24.335975836359182,124.15613727913296,20007
shapes_127_1,24.33586830586763,124.15601083092044,20008
shapes_127_1,24.335719577831885,124.1559293440878,20009
shapes_127_1,24.335582021937835,124.155779906705,20010
shapes_127_1,24.33551056712699,124.15559496197605,20011
shapes_127_1,24.33545493998873,124.15540286528996,20012
shapes_127_1,24.335344149835333,124.15495532011849,20013
shapes_127_1,24.335283633642977,124.1544004826574,20014
shapes_127_1,24.33522125645765,124.14594411937288,20015
shapes_127_1,24.334112421908415,124.14065837925592,20016
shapes_127_1,24.333953218190384,124.13983072525299,20017
shapes_127_1,24.333895496090612,124.13643223873807,20018
shapes_127_1,24.334025837664367,124.13471357664095,20019
shapes_127_1,24.3345769949049,124.13139071257321,20020
shapes_127_1,24.335187741200293,124.12862369441429,20021
shapes_127_1,24.33585434303942,124.1270215145778,20022
shapes_127_1,24.376808124191918,124.03131211409348,20023
shapes_127_1,24.447521662292512,123.83555276552218,20024
shapes_127_1,24.460498876675945,123.78258295124397,20025
shapes_127_1,24.477269055284243,123.69493760168554,20026
shapes_127_1,24.485482180298355,123.58272017911078,20027
shapes_127_1,24.488755397848298,123.13260757829997,20028
shapes_127_1,24.48999026839915,123.08634893386625,20029
shapes_127_1,24.492898853885297,123.04238728713247,20030
shapes_127_1,24.49442379540044,123.02753448137084,20031
shapes_127_1,24.494654397342355,123.0106544494629,20032
shapes_127_1,24.49211778609563,122.99489838362207,20033
shapes_127_1,24.488134240604346,122.98058918619064,20034
shapes_127_1,24.483908792139786,122.96942710527222,20035
shapes_127_1,24.480073777250876,122.95991216262338,20036
shapes_127_1,24.47460374942079,122.95036043389702,20037
shapes_127_1,24.469864478612045,122.94347354269121,20038
shapes_127_1,24.46897910191627,122.94238022557694,20039
shapes_127_1,24.465900690892646,122.93853623239558,20040
shapes_127_1,24.462502260666238,122.93532984796913,20041
shapes_127_1,24.461146210666236,122.93471881508597,20042
shapes_127_1,24.459542742670358,122.93414865445813,20043
shapes_127_1,24.45816061924371,122.93400151538664,20044
shapes_127_1,24.456689188991504,122.93404851690866,20045
shapes_127_1,24.455202859031665,122.93428557415609,20046
shapes_127_1,24.453729534417413,122.93465955241119,20047
shapes_127_1,24.45244594231485,122.93556894699579,20048
shapes_127_1,24.451716706316944,122.93630872591166,20049
shapes_127_1,24.450648891403244,122.93861184763956,20050
shapes_127_1,24.450466578411085,122.93930667074164,20051
shapes_127_1,24.450459138360568,122.93984208838086,20052
shapes_127_1,24.450760509830012,122.94109480833869,20053
shapes_127_1,24.450844224330332,122.94186524144608,20054
