shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_69_1,24.33649207583783,124.1555239477748,10001
shapes_69_1,24.336111296987898,124.155534675956,10002
shapes_69_1,24.335776135928565,124.1554478237231,10003
shapes_69_1,24.33554524696473,124.15519850597775,10004
shapes_69_1,24.335366493910293,124.15492057778467,10005
shapes_69_1,24.33521194671455,124.15434633032419,10006
shapes_69_1,24.335157948162458,124.14938449903276,10007
shapes_69_1,24.335115121870253,124.1459451402625,10008
shapes_69_1,24.33442803578909,124.14256095897147,10009
shapes_69_1,24.33390294300787,124.14001873559758,10010
shapes_69_1,24.333787496946226,124.1362932746415,10011
shapes_69_1,24.334033285618116,124.1331277569043,10012
shapes_69_1,24.334066336532274,124.10440717387247,10013
shapes_69_1,24.334602135348202,124.1005136279273,10014
shapes_69_1,24.335536867948914,124.09689647818598,10015
shapes_69_1,24.336369184058476,124.09535970011349,10016
shapes_69_1,24.336657328084687,124.09481150793002,10017
shapes_69_1,24.336661517443744,124.09444621640434,10018
shapes_69_1,24.336593244417752,124.09413865654643,10019
shapes_69_1,24.336183294410993,124.09346222877504,10020
shapes_70_1,24.336153,124.093425,20001
shapes_70_1,24.336578658694688,124.09412588396664,20002
shapes_70_1,24.33666710347935,124.09443216656656,20003
shapes_70_1,24.3366552334051,124.09481661663449,20004
shapes_70_1,24.335994921716427,124.09605273191121,20005
shapes_70_1,24.33554897112075,124.09689494554189,20006
shapes_70_1,24.33460306583478,124.10048757265034,20007
shapes_70_1,24.334066801777542,124.1043376918242,20008
shapes_70_1,24.33402583736603,124.13319723927998,20009
shapes_70_1,24.33379447951858,124.13630298193313,20010
shapes_70_1,24.333910391267196,124.14003917139782,20011
shapes_70_1,24.335128621552276,124.14596864167834,20012
shapes_70_1,24.335173775313798,124.1502361639141,20013
shapes_70_1,24.33520636076396,124.15428706633976,20014
shapes_70_1,24.335236152895412,124.15462272489096,20015
shapes_70_1,24.33536998507843,124.15510603328586,20016
shapes_70_1,24.3354931107081,124.1553195881352,20017
shapes_70_1,24.33568326858553,124.15548435277745,20018
shapes_70_1,24.335897864851262,124.1555487261212,20019
shapes_70_1,24.336481834894947,124.15550708770753,20020
shapes_71_1,24.336496730830234,124.1555162838995,30001
shapes_71_1,24.33589670093454,124.15556992775238,30002
shapes_71_1,24.335628339158642,124.15552548009147,30003
shapes_71_1,24.335473559438526,124.15542432263466,30004
shapes_71_1,24.33535648564585,124.1552396332918,30005
shapes_71_1,24.335268738180346,124.1550329753409,30006
shapes_71_1,24.33518960261234,124.15467023849489,30007
shapes_71_1,24.33515050042398,124.15430545806886,30008
shapes_71_1,24.335064847074214,124.14597783688806,30009
shapes_71_1,24.333878736497706,124.14002895529848,30010
shapes_71_1,24.333673912362855,124.13488320016769,30011
shapes_71_1,24.33375956665297,124.13350582035493,30012
shapes_71_1,24.333729773577627,124.13259029388429,30013
shapes_71_1,24.333552878950254,124.13155828515303,30014
shapes_71_1,24.333193505973167,124.13038321828935,30015
shapes_71_1,24.31110213938447,124.09508023862148,30016
shapes_71_1,24.30972956569035,124.09245422633833,30017
shapes_71_1,24.30721158914565,124.07945701022983,30018
shapes_71_1,24.307783351739452,124.07641410827638,30019
shapes_71_1,24.30858419172838,124.07372065703386,30020
shapes_71_1,24.31028269348828,124.06980514526369,30021
shapes_71_1,24.312930972930147,124.06575067201632,30022
shapes_71_1,24.325199494030038,124.06059265311345,30023
shapes_71_1,24.328085811413033,124.05774389306318,30024
shapes_71_1,24.33042833905036,124.05346053623363,30025
shapes_71_1,24.345681627564463,124.0127440847573,30026
shapes_71_1,24.346169433384127,124.01080267620276,30027
shapes_71_1,24.346505498085904,124.00798814640439,30028
shapes_71_1,24.3471147866479,124.00030629978573,30029
shapes_71_1,24.346987716120978,123.99830767099047,30030
shapes_71_1,24.345464254566473,123.99421794070805,30031
shapes_71_1,24.34468785426902,123.99326818333066,30032
shapes_71_1,24.344606862715477,123.99307404240973,30033
shapes_71_1,24.344439759042118,123.99176359176637,30034
shapes_72_1,24.344448,123.991678,40001
shapes_72_1,24.344527267476405,123.99275779745952,40002
shapes_72_1,24.34458917517063,123.99302704023286,40003
shapes_72_1,24.344678079642552,123.9932656288147,40004
shapes_72_1,24.345471236345993,123.9942317348323,40005
shapes_72_1,24.346996094603007,123.99831635608281,40006
shapes_72_1,24.347122234130307,124.00021331697646,40007
shapes_72_1,24.34612567974196,124.01299238226787,40008
shapes_72_1,24.329556879066754,124.05294554948343,40009
shapes_72_1,24.32734468734674,124.05743326497033,40010
shapes_72_1,24.324443454560384,124.06007766898256,40011
shapes_72_1,24.31237226681563,124.0658242389327,40012
shapes_72_1,24.307163168313803,124.07293387921528,40013
shapes_72_1,24.306688247393513,124.0743950440083,40014
shapes_72_1,24.306583950225395,124.07528604817345,40015
shapes_72_1,24.3066360976266,124.07637119293214,40016
shapes_72_1,24.30972025362733,124.09248896932698,40017
shapes_72_1,24.31061791987221,124.09431593609042,40018
shapes_72_1,24.311612427634383,124.096093858243,40019
shapes_72_1,24.322981639837547,124.11392211914064,40020
shapes_72_1,24.32904666289115,124.12386212905405,40021
shapes_72_1,24.332990542920726,124.13015637910578,40022
shapes_72_1,24.333435570386015,124.13127830863233,40023
shapes_72_1,24.33368508484644,124.13244110910456,40024
shapes_72_1,24.333757704474092,124.1333852466778,40025
shapes_72_1,24.333724187636243,124.13510390615559,40026
shapes_72_1,24.333692532372737,124.13567202107515,40027
shapes_72_1,24.333665533447007,124.13621408595647,40028
shapes_72_1,24.33377585907618,124.13986699924862,40029
shapes_72_1,24.335011779987163,124.14600900250663,40030
shapes_72_1,24.33513094910153,124.1543565477332,40031
shapes_72_1,24.335169585905557,124.1548178883386,40032
shapes_72_1,24.335240342525225,124.15525061784138,40033
shapes_72_1,24.33539116552578,124.1554912504944,40034
shapes_72_1,24.33560343459663,124.1555448946747,40035
shapes_72_1,24.3358282717704,124.15556226551418,40036
shapes_72_1,24.336547004964793,124.15549686898886,40037
shapes_73_1,24.344448,123.991678,50001
shapes_73_1,24.3458976030924,123.99499893304895,50002
shapes_73_1,24.34672302560561,123.99793624528685,50003
shapes_73_1,24.347200897642512,124.00045394897462,50004
shapes_73_1,24.346557939147022,124.00537491193974,50005
shapes_73_1,24.345897601899196,124.00920868443792,50006
shapes_73_1,24.326954881533798,124.05223846784794,50007
shapes_73_1,24.3251821109275,124.05473713413814,50008
shapes_73_1,24.323339801213972,124.05681610805915,50009
shapes_73_1,24.321445318659762,124.05796049977654,50010
shapes_73_1,24.31268514378426,124.06099318759517,50011
shapes_73_1,24.31012997718917,124.06324387528004,50012
shapes_73_1,24.306705633031537,124.07302859472114,50013
shapes_73_1,24.306723011505728,124.077281949576,50014
shapes_73_1,24.30964327511348,124.09183502895758,50015
shapes_73_1,24.311642224714934,124.09606933593751,50016
shapes_73_1,24.314979534592627,124.10099029890263,50017
shapes_73_1,24.3186122349398,124.10722732543947,50018
shapes_73_1,24.321619125463307,124.11078930032092,50019
shapes_73_1,24.323817762057917,124.11213874744135,50020
shapes_73_1,24.326170608496795,124.1130614260328,50021
shapes_73_1,24.328247507405813,124.11322832151203,50022
shapes_73_1,24.330341751692078,124.11258459003876,50023
shapes_73_1,24.33190155049314,124.1111993796949,50024
shapes_73_1,24.33305943856822,124.10887241407183,50025
shapes_73_1,24.333391813538203,124.10734891935137,50026
shapes_73_1,24.334052215987338,124.10427331880786,50027
shapes_73_1,24.33455620528108,124.10040616930928,50028
shapes_73_1,24.335551143383455,124.09690380154645,50029
shapes_73_1,24.336672068628655,124.09461975126763,50030
shapes_73_1,24.336641656321582,124.09422636104865,50031
shapes_73_1,24.336151795636653,124.09342467784883,50032
shapes_73_1,24.336153,124.093425,60001
shapes_73_1,24.33664600095864,124.09422397548042,60002
shapes_73_1,24.33667858580636,124.09462928830182,60003
shapes_73_1,24.33555548790875,124.09689903237452,60004
shapes_73_1,24.334551860423186,124.10034656546489,60005
shapes_73_1,24.334052215689017,124.10427093520414,60006
shapes_73_1,24.334065250015293,124.10599708568044,60007
shapes_73_1,24.33402180290217,124.13325786597854,60008
shapes_73_1,24.333834978907948,124.13566589377297,60009
shapes_73_1,24.333793704008706,124.13650035872706,60010
shapes_73_1,24.333908839503028,124.13982868150927,60011
shapes_73_1,24.333908839204703,124.13999557502395,60012
shapes_73_1,24.334401967508168,124.1424763210671,60013
shapes_73_1,24.33512970761266,124.14597511276953,60014
shapes_73_1,24.3351688099566,124.15057182312013,60015
shapes_73_1,24.335193792019933,124.15425181388856,60016
shapes_73_1,24.335288289332382,124.15481328942408,60017
shapes_73_1,24.335572867052548,124.15528774377891,60018
shapes_73_1,24.335993214997835,124.15554285027613,60019
shapes_73_1,24.33655367675529,124.1555535791122,60020
shapes_74_1,24.3364762491495,124.15552037040473,70001
shapes_74_1,24.335561074216862,124.15563378999653,70002
shapes_74_1,24.33535392525675,124.15556022046077,70003
shapes_74_1,24.33520030912451,124.15537680935815,70004
shapes_74_1,24.33509836370656,124.15509683742131,70005
shapes_74_1,24.33506345105112,124.15478672304745,70006
shapes_74_1,24.334897265718652,124.14600644799067,70007
shapes_74_1,24.333676705633007,124.14009128391628,70008
shapes_74_1,24.33351005353255,124.1363249490678,70009
shapes_74_1,24.33353984576459,124.13549525328564,70010
shapes_74_1,24.333587327520785,124.13301944863636,70011
shapes_74_1,24.333219574651903,124.13149595260622,70012
shapes_74_1,24.33264792631656,124.13017273298468,70013
shapes_74_1,24.32258871560719,124.11360331869218,70014
shapes_74_1,24.316201205361335,124.10354273772101,70015
shapes_74_1,24.310964324033776,124.0953908667143,70016
shapes_74_1,24.309508872178895,124.09225702111145,70017
shapes_74_1,24.307425768569384,124.08202580030776,70018
shapes_74_1,24.30639863774486,124.07692909240724,70019
shapes_74_1,24.303822858543906,124.0718456672039,70020
shapes_74_1,24.30107288242872,124.06760113692145,70021
shapes_74_1,24.29752287599537,124.06297138746596,70022
shapes_74_1,24.295373452125226,124.0595310078061,70023
shapes_74_1,24.29319605381961,124.05554090364603,70024
shapes_74_1,24.283837843777516,124.03893062233693,70025
shapes_74_1,24.283083419219885,124.0362668043963,70026
shapes_74_1,24.276386545839557,124.01117051602343,70027
shapes_74_1,24.27361455018139,124.00088718859482,70028
shapes_74_1,24.272228532059724,123.9995629526675,70029
shapes_74_1,24.26777230283342,123.99726596020629,70030
shapes_74_1,24.26397916684808,123.99554934119809,70031
shapes_74_1,24.260901349683888,123.99525505781641,70032
shapes_74_1,24.259313969301964,123.99631773121656,70033
shapes_74_1,24.25794270513744,123.99847371125364,70034
shapes_74_1,24.257145277123474,123.99971825361719,70035
shapes_74_1,24.255962161208938,124.00079727434789,70036
shapes_74_1,24.255528038707663,124.00106294138824,70037
shapes_74_1,24.254500489138447,124.00179147676683,70038
shapes_74_1,24.253985313727966,124.00170462518874,70039
shapes_75_1,24.253954104857677,124.00168469983329,80001
shapes_75_1,24.254214487906363,124.00176031245793,80002
shapes_75_1,24.25460436280168,124.00174958362187,80003
shapes_75_1,24.25514515488794,124.00140012963676,80004
shapes_75_1,24.25587459108058,124.0010057165637,80005
shapes_75_1,24.25668507202551,124.00037220577363,80006
shapes_75_1,24.257786199294525,123.99850027926733,80007
shapes_75_1,24.259718272900088,123.99592331552414,80008
shapes_75_1,24.26111374428159,123.99506705172827,80009
shapes_75_1,24.261747199473938,123.99470533593559,80010
shapes_75_1,24.262423500339985,123.9946583331039,80011
shapes_75_1,24.26312588024129,123.99477686238244,80012
shapes_75_1,24.263561838516182,123.99508340036847,80013
shapes_75_1,24.272001253143593,124.0002577652922,80014
shapes_75_1,24.272619748268124,124.0009362358251,80015
shapes_75_1,24.272999786638135,124.00162492442178,80016
shapes_75_1,24.27329785434491,124.00223595730498,80017
shapes_75_1,24.283882550073926,124.03893879469253,80018
shapes_75_1,24.2955205982639,124.05976704350907,80019
shapes_75_1,24.298105863539874,124.06373977486511,80020
shapes_75_1,24.300584902733522,124.066879748425,80021
shapes_75_1,24.303654304278332,124.07152278057767,80022
shapes_75_1,24.306410743475094,124.07691785279894,80023
shapes_75_1,24.309500956851934,124.09223096648931,80024
shapes_75_1,24.31099505297083,124.09538115778561,80025
shapes_75_1,24.313703843018768,124.09958073061718,80026
shapes_75_1,24.317143988603213,124.10484807769538,80027
shapes_75_1,24.32518273448041,124.11799396781134,80028
shapes_75_1,24.332785717350006,124.13042128064264,80029
shapes_75_1,24.33330848710427,124.1317151275871,80030
shapes_75_1,24.333591982825023,124.13313133361954,80031
shapes_75_1,24.333508191200842,124.13637297475363,80032
shapes_75_1,24.33370184312248,124.14008413048579,80033
shapes_75_1,24.334912161970774,124.14596966322281,80034
shapes_75_1,24.335019460653005,124.152289203048,80035
shapes_75_1,24.335060425265308,124.15433074735121,80036
shapes_75_1,24.33509557061691,124.15467969007298,80037
shapes_75_1,24.335154224144105,124.15493130662072,80038
shapes_75_1,24.33521357602778,124.15511497441915,80039
shapes_75_1,24.33529247888586,124.15527641773225,80040
shapes_75_1,24.33543352633527,124.15544092633355,80041
shapes_75_1,24.335506843119006,124.15551321861132,80042
shapes_75_1,24.33560459866522,124.15557043917944,80043
shapes_75_1,24.33572935314974,124.15559981545813,80044
shapes_75_1,24.335861555656013,124.15559956007202,80045
